bill_bill_type,bill_billing_entity,bill_billing_period_end_date,bill_billing_period_start_date,bill_invoice_id,bill_invoicing_entity,bill_payer_account_id,bill_payer_account_name,cost_category,discount,discount_bundled_discount,discount_total_discount,identity_line_item_id,identity_time_interval,line_item_availability_zone,line_item_blended_cost,line_item_blended_rate,line_item_currency_code,line_item_legal_entity,line_item_line_item_description,line_item_line_item_type,line_item_net_unblended_cost,line_item_net_unblended_rate,line_item_normalization_factor,line_item_normalized_usage_amount,line_item_operation,line_item_product_code,line_item_tax_type,line_item_unblended_cost,line_item_unblended_rate,line_item_usage_account_id,line_item_usage_account_name,line_item_usage_amount,line_item_usage_end_date,line_item_usage_start_date,line_item_usage_type,pricing_currency,pricing_lease_contract_length,pricing_offering_class,pricing_public_on_demand_cost,pricing_public_on_demand_rate,pricing_purchase_option,pricing_rate_code,pricing_rate_id,pricing_term,pricing_unit,product,product_comment,product_fee_code,product_fee_description,product_from_location,product_from_location_type,product_from_region_code,product_instance_family,product_instance_type,product_instancesku,product_location,product_location_type,product_operation,product_pricing_unit,product_product_family,product_region_code,product_servicecode,product_sku,product_to_location,product_to_location_type,product_to_region_code,product_usagetype,reservation_amortized_upfront_cost_for_usage,reservation_amortized_upfront_fee_for_billing_period,reservation_availability_zone,reservation_effective_cost,reservation_end_time,reservation_modification_status,reservation_net_amortized_upfront_cost_for_usage,reservation_net_amortized_upfront_fee_for_billing_period,reservation_net_effective_cost,reservation_net_recurring_fee_for_usage,reservation_net_unused_amortized_upfront_fee_for_billing_period,reservation_net_unused_recurring_fee,reservation_net_upfront_value,reservation_normalized_units_per_reservation,reservation_number_of_reservations,reservation_recurring_fee_for_usage,reservation_reservation_a_r_n,reservation_start_time,reservation_subscription_id,reservation_total_reserved_normalized_units,reservation_total_reserved_units,reservation_units_per_reservation,reservation_unused_amortized_upfront_fee_for_billing_period,reservation_unused_normalized_unit_quantity,reservation_unused_quantity,reservation_unused_recurring_fee,reservation_upfront_value,resource_tags,savings_plan_amortized_upfront_commitment_for_billing_period,savings_plan_end_time,savings_plan_instance_type_family,savings_plan_net_amortized_upfront_commitment_for_billing_period,savings_plan_net_recurring_commitment_for_billing_period,savings_plan_net_savings_plan_effective_cost,savings_plan_offering_type,savings_plan_payment_option,savings_plan_purchase_term,savings_plan_recurring_commitment_for_billing_period,savings_plan_region,savings_plan_savings_plan_a_r_n,savings_plan_savings_plan_effective_cost,savings_plan_savings_plan_rate,savings_plan_start_time,savings_plan_total_commitment_to_date,savings_plan_used_commitment,split_line_item_actual_usage,split_line_item_net_split_cost,split_line_item_net_unused_cost,split_line_item_parent_resource_id,split_line_item_public_on_demand_split_cost,split_line_item_public_on_demand_unused_cost,split_line_item_reserved_usage,split_line_item_split_cost,split_line_item_split_usage,split_line_item_split_usage_ratio,split_line_item_unused_cost
Anniversary,AWS,2024-03-01T00:00:00.000Z,2024-02-01T00:00:00.000Z,,"Amazon Web Services, Inc.",938871395471,NuvoCodes,{},{},,,kw3p4puqce7lduh4tbu3nsrezvifk6bpb4zgwyrjpgqokqdonnxq,2024-02-01T00:00:00Z/2024-03-01T00:00:00Z,,0.0,0.0000000000,USD,"Amazon Web Services, Inc.",$0.00 per API Calls for SC-API-Calls in US East (N. Virginia) - Free Tier,Usage,,,0.0,0.0,SC-API-Call,AWSServiceCatalog,,0.0,0.0000000000,938871395471,NuvoCodes,1.0,2024-02-10T14:00:00.000Z,2024-02-10T13:00:00.000Z,USE1-SC-API-Calls,USD,,,7.0E-4,0.0007000000,,BH43KCPC4SGE5NC3.JRTCKXETXF.JXGPBPHWFF,24255044620,OnDemand,API Calls,"{""product_name"":""AWS Service Catalog"",""region"":""us-east-1"",""with_active_users"":""Yes"",""servicename"":""AWS Service Catalog""}",,,,,,,,,,US East (N. Virginia),AWS Region,,,API Calls,us-east-1,AWSServiceCatalog,BH43KCPC4SGE5NC3,,,,USE1-SC-API-Calls,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,2061541125,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,
Anniversary,AWS,2024-03-01T00:00:00.000Z,2024-02-01T00:00:00.000Z,,"Amazon Web Services, Inc.",938871395471,NuvoCodes,{},{},,,bxsl3na6zqbrxdnun6oq64o2d4wf46dvy6yy77ylvjfq3gz5zuta,2024-02-01T00:00:00Z/2024-03-01T00:00:00Z,,1.322E-7,0.0200000000,USD,"Amazon Web Services, Inc.",$0.02 per GB - US East (Northern Virginia) data transfer to Asia Pacific (Mumbai),Usage,,,0.0,0.0,FargateTask,AmazonECS,,1.322E-7,0.0200000000,938871395471,NuvoCodes,6.6124E-6,2024-02-03T19:00:00.000Z,2024-02-01T04:00:00.000Z,USE1-APS3-AWS-Out-Bytes,USD,,,1.322E-7,0.0200000000,,BHM7BATGW8NG4NZ4.JRTCKXETXF.6YS6EN2CT7,43049775019,OnDemand,GB,"{""transfer_type"":""InterRegion Outbound"",""product_name"":""Amazon Elastic Container Service"",""region"":""us-east-1"",""servicename"":""AWS Data Transfer""}",,,,US East (N. Virginia),AWS Region,us-east-1,,,,,,,,Data Transfer,,AWSDataTransfer,BHM7BATGW8NG4NZ4,Asia Pacific (Mumbai),AWS Region,ap-south-1,USE1-APS3-AWS-Out-Bytes,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,3209011310,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,
Anniversary,AWS,2024-03-01T00:00:00.000Z,2024-02-01T00:00:00.000Z,,"Amazon Web Services, Inc.",938871395471,NuvoCodes,{},{},,,m6lwhkwdqv665webw6ewwfgofufd3h66j5hs333m45tamzxrjqrq,2024-02-01T00:00:00Z/2024-03-01T00:00:00Z,,0.16,0.0100000000,USD,"Amazon Web Services, Inc.",$0.01 per API Request,Usage,,,0.0,0.0,GetCostAndUsage,AWSCostExplorer,,0.16,0.0100000000,938871395471,NuvoCodes,16.0,2024-02-11T15:00:00.000Z,2024-02-10T14:00:00.000Z,USE1-APIRequest,USD,,,0.16,0.0100000000,,BX68HKNBJP73AFBV.JRTCKXETXF.6YS6EN2CT7,772536027,OnDemand,Estimates,"{""request_type"":""Reporting"",""product_name"":""AWS Cost Explorer"",""region"":""us-east-1"",""servicename"":""AWS Cost Explorer""}",,,,,,,,,,US East (N. Virginia),AWS Region,,,API Request,us-east-1,AWSCostExplorer,BX68HKNBJP73AFBV,,,,USE1-APIRequest,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,2061541179,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,
Anniversary,AWS,2024-03-01T00:00:00.000Z,2024-02-01T00:00:00.000Z,,"Amazon Web Services, Inc.",938871395471,NuvoCodes,{},{},,,ob3puy2abvdmdxmh46zkfi5ejgw66ehethsgv23oon56mcnuhdxa,2024-02-01T00:00:00Z/2024-03-01T00:00:00Z,,0.0,0.0000000000,USD,"Amazon Web Services, Inc.",$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),Usage,,,0.0,0.0,FargateTask,AmazonECS,,0.0,0.0000000000,938871395471,NuvoCodes,4.2198E-6,2024-02-03T19:00:00.000Z,2024-02-01T04:00:00.000Z,USE1-APS3-AWS-In-Bytes,USD,,,0.0,0.0000000000,,CA5RFBSY7MFBKHTZ.JRTCKXETXF.6YS6EN2CT7,43049776183,OnDemand,GB,"{""transfer_type"":""InterRegion Inbound"",""product_name"":""Amazon Elastic Container Service"",""region"":""us-east-1"",""servicename"":""AWS Data Transfer""}",,,,US East (N. Virginia),AWS Region,us-east-1,,,,,,,,Data Transfer,,AWSDataTransfer,CA5RFBSY7MFBKHTZ,Asia Pacific (Mumbai),AWS Region,ap-south-1,USE1-APS3-AWS-In-Bytes,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,3209011310,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,
Anniversary,AWS,2024-03-01T00:00:00.000Z,2024-02-01T00:00:00.000Z,,"Amazon Web Services, Inc.",938871395471,NuvoCodes,{},{},,,aswdz44vg7dzl3ck3hgt6bmr3nstc7ebhwhqxpgst3idjekko3na,2024-02-01T00:00:00Z/2024-03-01T00:00:00Z,,0.0,0.0000000000,USD,"Amazon Web Services, Inc.",$0.000 per GB - data transfer out under the global monthly free tier,Usage,,,0.0,0.0,GET,AmazonCloudFront,,0.0,0.0000000000,938871395471,NuvoCodes,1.92877E-5,2024-02-11T08:00:00.000Z,2024-02-02T04:00:00.000Z,JP-DataTransfer-Out-Bytes,USD,,,2.1988E-6,0.1140000000,,CME9BRJSS2F5PBYE.A429C66SYZ.6YS6EN2CT7,35115493903,,GB,"{""transfer_type"":""CloudFront Outbound"",""product_name"":""Amazon CloudFront"",""region"":""ap-northeast-1"",""servicename"":""Amazon CloudFront""}",,,,Japan,AWS Edge Location,,,,,,,,,Data Transfer,,AmazonCloudFront,CME9BRJSS2F5PBYE,External,Other,,JP-DataTransfer-Out-Bytes,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,3209011330,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,
Anniversary,AWS,2024-03-01T00:00:00.000Z,2024-02-01T00:00:00.000Z,,"Amazon Web Services, Inc.",938871395471,NuvoCodes,{},{},,,x2nkpjlji4p6pnlztneabpqcjojsarrjiu6iyypzxsduswjx4lgq,2024-02-01T00:00:00Z/2024-03-01T00:00:00Z,,1.0E-5,0.0000050000,USD,"Amazon Web Services, Inc.","$0.005 per 1,000 PUT, COPY, POST, or LIST requests",Usage,,,0.0,0.0,CopyObject,AmazonS3,,1.0E-5,0.0000050000,938871395471,NuvoCodes,2.0,2024-02-12T02:00:00.000Z,2024-02-11T17:00:00.000Z,Requests-Tier1,USD,,,1.0E-5,0.0000050000,,E9YHNFENF4XQBZR6.JRTCKXETXF.6YS6EN2CT7,40024584803,OnDemand,Requests,"{""product_name"":""Amazon Simple Storage Service"",""region"":""us-east-1"",""servicename"":""Amazon Simple Storage Service"",""group_description"":""PUT/COPY/POST or LIST requests"",""group"":""S3-API-Tier1""}",,,,,,,,,,US East (N. Virginia),AWS Region,,,API Request,us-east-1,AmazonS3,E9YHNFENF4XQBZR6,,,,Requests-Tier1,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,3209011416,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,
Anniversary,AWS,2024-03-01T00:00:00.000Z,2024-02-01T00:00:00.000Z,,"Amazon Web Services, Inc.",938871395471,NuvoCodes,{},{},,,eapku5rnehe4efmy3j4e7pxuuqojimg7rnqcdqrp52suxjhi7vna,2024-02-01T00:00:00Z/2024-03-01T00:00:00Z,,1.0E-5,0.0000050000,USD,"Amazon Web Services, Inc.","$0.005 per 1,000 PUT, COPY, POST, or LIST requests",Usage,,,0.0,0.0,CreateBucket,AmazonS3,,1.0E-5,0.0000050000,938871395471,NuvoCodes,2.0,2024-02-11T15:00:00.000Z,2024-02-10T13:00:00.000Z,Requests-Tier1,USD,,,1.0E-5,0.0000050000,,E9YHNFENF4XQBZR6.JRTCKXETXF.6YS6EN2CT7,40024584803,OnDemand,Requests,"{""product_name"":""Amazon Simple Storage Service"",""region"":""us-east-1"",""servicename"":""Amazon Simple Storage Service"",""group_description"":""PUT/COPY/POST or LIST requests"",""group"":""S3-API-Tier1""}",,,,,,,,,,US East (N. Virginia),AWS Region,,,API Request,us-east-1,AmazonS3,E9YHNFENF4XQBZR6,,,,Requests-Tier1,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,3209011416,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,
Anniversary,AWS,2024-03-01T00:00:00.000Z,2024-02-01T00:00:00.000Z,,"Amazon Web Services, Inc.",938871395471,NuvoCodes,{},{},,,u6vpv5kloositkp3isvzjtp6gf3jd5dlteuhlp5xylkcqtrrob3a,2024-02-01T00:00:00Z/2024-03-01T00:00:00Z,,7.5E-5,0.0000050000,USD,"Amazon Web Services, Inc.","$0.005 per 1,000 PUT, COPY, POST, or LIST requests",Usage,,,0.0,0.0,ListAllMyBuckets,AmazonS3,,7.5E-5,0.0000050000,938871395471,NuvoCodes,15.0,2024-02-11T16:00:00.000Z,2024-02-10T13:00:00.000Z,Requests-Tier1,USD,,,7.5E-5,0.0000050000,,E9YHNFENF4XQBZR6.JRTCKXETXF.6YS6EN2CT7,40024584803,OnDemand,Requests,"{""product_name"":""Amazon Simple Storage Service"",""region"":""us-east-1"",""servicename"":""Amazon Simple Storage Service"",""group_description"":""PUT/COPY/POST or LIST requests"",""group"":""S3-API-Tier1""}",,,,,,,,,,US East (N. Virginia),AWS Region,,,API Request,us-east-1,AmazonS3,E9YHNFENF4XQBZR6,,,,Requests-Tier1,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,3209011416,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,
Anniversary,AWS,2024-03-01T00:00:00.000Z,2024-02-01T00:00:00.000Z,,"Amazon Web Services, Inc.",938871395471,NuvoCodes,{},{},,,qsspnkwfg7gbp576pady2vj27sjj7zqcdhu5qnmqpybtakogsvnq,2024-02-01T00:00:00Z/2024-03-01T00:00:00Z,,7.5E-5,0.0000050000,USD,"Amazon Web Services, Inc.","$0.005 per 1,000 PUT, COPY, POST, or LIST requests",Usage,,,0.0,0.0,ListBucket,AmazonS3,,7.5E-5,0.0000050000,938871395471,NuvoCodes,15.0,2024-02-11T17:00:00.000Z,2024-02-10T13:00:00.000Z,Requests-Tier1,USD,,,7.5E-5,0.0000050000,,E9YHNFENF4XQBZR6.JRTCKXETXF.6YS6EN2CT7,40024584803,OnDemand,Requests,"{""product_name"":""Amazon Simple Storage Service"",""region"":""us-east-1"",""servicename"":""Amazon Simple Storage Service"",""group_description"":""PUT/COPY/POST or LIST requests"",""group"":""S3-API-Tier1""}",,,,,,,,,,US East (N. Virginia),AWS Region,,,API Request,us-east-1,AmazonS3,E9YHNFENF4XQBZR6,,,,Requests-Tier1,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,3209011416,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,
Anniversary,AWS,2024-03-01T00:00:00.000Z,2024-02-01T00:00:00.000Z,,"Amazon Web Services, Inc.",938871395471,NuvoCodes,{},{},,,xchfwkkamikx76dlevvyxw4o34hq6eeq4tiagyoutxrnmmvq22kq,2024-02-01T00:00:00Z/2024-03-01T00:00:00Z,,1.0E-5,0.0000050000,USD,"Amazon Web Services, Inc.","$0.005 per 1,000 PUT, COPY, POST, or LIST requests",Usage,,,0.0,0.0,ListBucketVersions,AmazonS3,,1.0E-5,0.0000050000,938871395471,NuvoCodes,2.0,2024-02-10T14:00:00.000Z,2024-02-10T13:00:00.000Z,Requests-Tier1,USD,,,1.0E-5,0.0000050000,,E9YHNFENF4XQBZR6.JRTCKXETXF.6YS6EN2CT7,40024584803,OnDemand,Requests,"{""product_name"":""Amazon Simple Storage Service"",""region"":""us-east-1"",""servicename"":""Amazon Simple Storage Service"",""group_description"":""PUT/COPY/POST or LIST requests"",""group"":""S3-API-Tier1""}",,,,,,,,,,US East (N. Virginia),AWS Region,,,API Request,us-east-1,AmazonS3,E9YHNFENF4XQBZR6,,,,Requests-Tier1,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,3209011416,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,
Anniversary,AWS,2024-03-01T00:00:00.000Z,2024-02-01T00:00:00.000Z,,"Amazon Web Services, Inc.",938871395471,NuvoCodes,{},{},,,m7zwyklox7ledfc5b5kruvohtwj24ep7z4s3jieqp4p52q57pcsa,2024-02-01T00:00:00Z/2024-03-01T00:00:00Z,,1.0E-5,0.0000050000,USD,"Amazon Web Services, Inc.","$0.005 per 1,000 PUT, COPY, POST, or LIST requests",Usage,,,0.0,0.0,ListMRAPs,AmazonS3,,1.0E-5,0.0000050000,938871395471,NuvoCodes,2.0,2024-02-10T14:00:00.000Z,2024-02-10T13:00:00.000Z,Requests-Tier1,USD,,,1.0E-5,0.0000050000,,E9YHNFENF4XQBZR6.JRTCKXETXF.6YS6EN2CT7,40024584803,OnDemand,Requests,"{""product_name"":""Amazon Simple Storage Service"",""region"":""us-east-1"",""servicename"":""Amazon Simple Storage Service"",""group_description"":""PUT/COPY/POST or LIST requests"",""group"":""S3-API-Tier1""}",,,,,,,,,,US East (N. Virginia),AWS Region,,,API Request,us-east-1,AmazonS3,E9YHNFENF4XQBZR6,,,,Requests-Tier1,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,3209011416,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,
Anniversary,AWS,2024-03-01T00:00:00.000Z,2024-02-01T00:00:00.000Z,,"Amazon Web Services, Inc.",938871395471,NuvoCodes,{},{},,,ttftjh3wjryjdt6dw3v6ea2sqodlvnrryk3cre6e37fjpg2nkbua,2024-02-01T00:00:00Z/2024-03-01T00:00:00Z,,4.0E-5,0.0000050000,USD,"Amazon Web Services, Inc.","$0.005 per 1,000 PUT, COPY, POST, or LIST requests",Usage,,,0.0,0.0,PutObject,AmazonS3,,4.0E-5,0.0000050000,938871395471,NuvoCodes,8.0,2024-02-12T02:00:00.000Z,2024-02-10T13:00:00.000Z,Requests-Tier1,USD,,,4.0E-5,0.0000050000,,E9YHNFENF4XQBZR6.JRTCKXETXF.6YS6EN2CT7,40024584803,OnDemand,Requests,"{""product_name"":""Amazon Simple Storage Service"",""region"":""us-east-1"",""servicename"":""Amazon Simple Storage Service"",""group_description"":""PUT/COPY/POST or LIST requests"",""group"":""S3-API-Tier1""}",,,,,,,,,,US East (N. Virginia),AWS Region,,,API Request,us-east-1,AmazonS3,E9YHNFENF4XQBZR6,,,,Requests-Tier1,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,3209011416,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,
Anniversary,AWS,2024-03-01T00:00:00.000Z,2024-02-01T00:00:00.000Z,,"Amazon Web Services, Inc.",938871395471,NuvoCodes,{},{},,,sxh3wwkvjdjjvv6fxyl7kbo2dmsryipdsxkqfuwdm65oic55yzxq,2024-02-01T00:00:00Z/2024-03-01T00:00:00Z,,5.0E-6,0.0000050000,USD,"Amazon Web Services, Inc.","$0.005 per 1,000 PUT, COPY, POST, or LIST requests",Usage,,,0.0,0.0,WriteBucketPolicy,AmazonS3,,5.0E-6,0.0000050000,938871395471,NuvoCodes,1.0,2024-02-11T15:00:00.000Z,2024-02-11T14:00:00.000Z,Requests-Tier1,USD,,,5.0E-6,0.0000050000,,E9YHNFENF4XQBZR6.JRTCKXETXF.6YS6EN2CT7,40024584803,OnDemand,Requests,"{""product_name"":""Amazon Simple Storage Service"",""region"":""us-east-1"",""servicename"":""Amazon Simple Storage Service"",""group_description"":""PUT/COPY/POST or LIST requests"",""group"":""S3-API-Tier1""}",,,,,,,,,,US East (N. Virginia),AWS Region,,,API Request,us-east-1,AmazonS3,E9YHNFENF4XQBZR6,,,,Requests-Tier1,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,3209011416,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,
Anniversary,AWS,2024-03-01T00:00:00.000Z,2024-02-01T00:00:00.000Z,,"Amazon Web Services, Inc.",938871395471,NuvoCodes,{},{},,,ipwg2ayicg46cy2io3a5d3cxwa2jcowzmilggdloytd5n3jjjhia,2024-02-01T00:00:00Z/2024-03-01T00:00:00Z,,0.0,0.0000000000,USD,"Amazon Web Services, Inc.",$0.000 per request - HTTP or HTTPS under the global monthly free tier,Usage,,,0.0,0.0,GET,AmazonCloudFront,,0.0,0.0000000000,938871395471,NuvoCodes,7.0,2024-02-11T08:00:00.000Z,2024-02-02T04:00:00.000Z,JP-Requests-Tier2-HTTPS,USD,,,8.4E-6,0.0000012000,,EJZT492VM8J2VQTQ.A429C66SYZ.6YS6EN2CT7,35115493932,,Requests,"{""request_type"":""CloudFront-Request-Tier2"",""request_description"":""HTTPS GET and HEAD requests"",""product_name"":""Amazon CloudFront"",""region"":""ap-northeast-1"",""servicename"":""Amazon CloudFront""}",,,,,,,,,,Japan,AWS Edge Location,,,Request,,AmazonCloudFront,EJZT492VM8J2VQTQ,,,,JP-Requests-Tier2-HTTPS,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,3209011330,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,
Anniversary,AWS,2024-03-01T00:00:00.000Z,2024-02-01T00:00:00.000Z,,"Amazon Web Services, Inc.",938871395471,NuvoCodes,{},{},,,xmw4dzrso4xdzogtblmjzyctsgnj6vodnnjv6ioc7cn7tnngvmsq,2024-02-01T00:00:00Z/2024-03-01T00:00:00Z,,0.0,0.0000000000,USD,"Amazon Web Services, Inc.",$0.000 per request - HTTP or HTTPS under the global monthly free tier,Usage,,,0.0,0.0,GET,AmazonCloudFront,,0.0,0.0000000000,938871395471,NuvoCodes,7.0,2024-02-12T01:00:00.000Z,2024-02-03T15:00:00.000Z,SA-Requests-Tier2-HTTPS,USD,,,1.54E-5,0.0000022000,,FUWQBJC8EW2AP9J4.A429C66SYZ.6YS6EN2CT7,35115493940,,Requests,"{""request_type"":""CloudFront-Request-Tier2"",""request_description"":""HTTPS GET and HEAD requests"",""product_name"":""Amazon CloudFront"",""region"":""sa-east-1"",""servicename"":""Amazon CloudFront""}",,,,,,,,,,South America,AWS Edge Location,,,Request,,AmazonCloudFront,FUWQBJC8EW2AP9J4,,,,SA-Requests-Tier2-HTTPS,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,3209011330,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,
Anniversary,AWS,2024-03-01T00:00:00.000Z,2024-02-01T00:00:00.000Z,,"Amazon Web Services, Inc.",938871395471,NuvoCodes,{},{},,,2klkqcll22fui6dnvkharg24b7czsu64y2infsut6pofxpojp66q,2024-02-01T00:00:00Z/2024-03-01T00:00:00Z,,7.78E-8,0.0100000000,USD,"Amazon Web Services, Inc.",$0.01 per GB - US East (Northern Virginia) data transfer to US East (Ohio),Usage,,,0.0,0.0,FargateTask,AmazonECS,,7.78E-8,0.0100000000,938871395471,NuvoCodes,7.758E-6,2024-02-12T00:00:00.000Z,2024-02-09T09:00:00.000Z,USE1-USE2-AWS-Out-Bytes,USD,,,7.76E-8,0.0100000000,,GBSWCG32FV9G4PVY.JRTCKXETXF.6YS6EN2CT7,43049785396,OnDemand,GB,"{""transfer_type"":""InterRegion Outbound"",""product_name"":""Amazon Elastic Container Service"",""region"":""us-east-1"",""servicename"":""AWS Data Transfer""}",,,,US East (N. Virginia),AWS Region,us-east-1,,,,,,,,Data Transfer,,AWSDataTransfer,GBSWCG32FV9G4PVY,US East (Ohio),AWS Region,us-east-2,USE1-USE2-AWS-Out-Bytes,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,3209011310,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,
Anniversary,AWS,2024-03-01T00:00:00.000Z,2024-02-01T00:00:00.000Z,,"Amazon Web Services, Inc.",938871395471,NuvoCodes,{},{},,,k3gpn3rsxbrcvclrzu3rq4ytclc26os5d23ummquidhlz3qyi52a,2024-02-01T00:00:00Z/2024-03-01T00:00:00Z,,0.0,0.0000000000,USD,"Amazon Web Services, Inc.",$0.00 per GB - US East (Northern Virginia) data transfer from EU (Germany),Usage,,,0.0,0.0,FargateTask,AmazonECS,,0.0,0.0000000000,938871395471,NuvoCodes,2.035E-6,2024-02-05T17:00:00.000Z,2024-02-05T09:00:00.000Z,USE1-EUC1-AWS-In-Bytes,USD,,,0.0,0.0000000000,,GJDDYRCUFGU7BA7D.JRTCKXETXF.6YS6EN2CT7,43049771525,OnDemand,GB,"{""transfer_type"":""InterRegion Inbound"",""product_name"":""Amazon Elastic Container Service"",""region"":""us-east-1"",""servicename"":""AWS Data Transfer""}",,,,US East (N. Virginia),AWS Region,us-east-1,,,,,,,,Data Transfer,,AWSDataTransfer,GJDDYRCUFGU7BA7D,EU (Frankfurt),AWS Region,eu-central-1,USE1-EUC1-AWS-In-Bytes,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,3209011310,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,
Anniversary,AWS,2024-03-01T00:00:00.000Z,2024-02-01T00:00:00.000Z,,"Amazon Web Services, Inc.",938871395471,NuvoCodes,{},{},,,b35sopd6kjcq735pybnjpnocwkv4aqgj2uqsblkbywjhzasgjx7a,2024-02-01T00:00:00Z/2024-03-01T00:00:00Z,,0.0,0.0000000000,USD,"Amazon Web Services, Inc.",$0.000 per request - HTTP or HTTPS under the global monthly free tier,Usage,,,0.0,0.0,GET,AmazonCloudFront,,0.0,0.0000000000,938871395471,NuvoCodes,3.0,2024-02-07T07:00:00.000Z,2024-02-04T07:00:00.000Z,IN-Requests-Tier2-HTTPS,USD,,,3.6E-6,0.0000012000,,GJTTXSYXV43ANXTQ.A429C66SYZ.6YS6EN2CT7,35115493928,,Requests,"{""request_type"":""CloudFront-Request-Tier2"",""request_description"":""HTTPS GET and HEAD requests"",""product_name"":""Amazon CloudFront"",""region"":""ap-south-1"",""servicename"":""Amazon CloudFront""}",,,,,,,,,,India,AWS Edge Location,,,Request,,AmazonCloudFront,GJTTXSYXV43ANXTQ,,,,IN-Requests-Tier2-HTTPS,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,3209011330,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,
